customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
129,33,Male,Backpack,Accessories,85,Arizona,S,Silver,Summer,3.0,No,Free Shipping,Yes,27,Credit Card,Weekly,Adult,7
2470,38,Male,T-shirt,Clothing,76,New Hampshire,S,Orange,Winter,4.0,No,2-Day Shipping,Yes,33,Apple Pay,Weekly,Adult,7
2562,58,Male,Hoodie,Clothing,25,Indiana,M,Charcoal,Winter,2.0,Yes,Free Shipping,Yes,26,PayPal,Annually,Middle Aged,365
2164,54,Female,Jewelry,Accessories,50,Texas,M,Cyan,Fall,1.0,No,Free Shipping,Yes,1,Credit Card,Bi-Weekly,Middle Aged,14
1832,28,Male,Scarf,Accessories,30,Hawaii,XL,White,Spring,4.0,No,2-Day Shipping,Yes,29,Credit Card,Monthly,Young Adult,30
635,59,Male,Gloves,Accessories,81,South Dakota,M,Gold,Winter,5.0,No,Free Shipping,Yes,18,Debit Card,Bi-Weekly,Middle Aged,14
3235,49,Male,Socks,Clothing,61,California,S,Beige,Summer,1.0,No,Standard,Yes,40,Debit Card,Monthly,Middle Aged,30
1024,29,Female,Coat,Outerwear,59,Florida,S,Peach,Spring,4.0,No,Free Shipping,Yes,29,Apple Pay,Bi-Weekly,Young Adult,14
3057,38,Female,Dress,Clothing,42,Pennsylvania,XL,Olive,Summer,5.0,Yes,2-Day Shipping,Yes,41,PayPal,Annually,Adult,365
3288,42,Female,Boots,Footwear,83,Minnesota,S,Brown,Fall,4.0,No,Express,Yes,47,Credit Card,Monthly,Adult,30
3210,38,Male,Jeans,Clothing,53,New Hampshire,S,Violet,Spring,5.0,Yes,2-Day Shipping,Yes,30,PayPal,Monthly,Adult,30
1360,19,Male,Coat,Outerwear,38,Illinois,L,Silver,Summer,5.0,No,Free Shipping,Yes,37,Debit Card,Monthly,Young Adult,30
362,68,Male,Socks,Clothing,22,Missouri,L,Indigo,Fall,5.0,No,2-Day Shipping,Yes,27,Credit Card,Monthly,Senior,30
478,42,Male,Jeans,Clothing,41,Rhode Island,XL,White,Spring,4.0,Yes,Standard,Yes,29,Apple Pay,Monthly,Adult,30
72,41,Male,Backpack,Accessories,24,Nevada,L,White,Summer,5.0,Yes,Standard,Yes,22,PayPal,Monthly,Adult,30
1784,48,Male,Sandals,Footwear,57,Nevada,XL,White,Summer,5.0,No,Next Day Air,Yes,28,Credit Card,Weekly,Middle Aged,7
3386,52,Male,Sweater,Clothing,74,Virginia,M,Yellow,Spring,5.0,No,Free Shipping,Yes,7,Credit Card,Monthly,Middle Aged,30
1550,50,Female,Sneakers,Footwear,89,North Carolina,XL,Black,Winter,5.0,No,2-Day Shipping,Yes,31,Debit Card,Weekly,Middle Aged,7
952,47,Male,Sweater,Clothing,26,Oklahoma,M,Gray,Winter,5.0,No,Free Shipping,No,13,Debit Card,Monthly,Middle Aged,30
3021,64,Female,Boots,Footwear,31,Colorado,M,Charcoal,Summer,3.0,No,Standard,Yes,2,Apple Pay,Annually,Senior,365
970,19,Male,Gloves,Accessories,31,North Dakota,S,Gray,Summer,4.0,Yes,Free Shipping,Yes,28,PayPal,Weekly,Young Adult,7
1354,28,Female,Socks,Clothing,63,Mississippi,L,Indigo,Fall,5.0,No,Free Shipping,Yes,45,Debit Card,Weekly,Young Adult,7
3473,56,Male,Sweater,Clothing,55,Idaho,M,Cyan,Winter,5.0,Yes,Free Shipping,Yes,10,Credit Card,Weekly,Middle Aged,7
1935,44,Female,Gloves,Accessories,64,Delaware,XL,Pink,Fall,3.0,No,Express,Yes,16,Debit Card,Weekly,Adult,7
3017,39,Male,Sandals,Footwear,56,Ohio,L,White,Winter,5.0,Yes,Free Shipping,Yes,45,Apple Pay,Bi-Weekly,Adult,14
2745,52,Female,Coat,Outerwear,99,Pennsylvania,M,Yellow,Winter,1.0,No,Express,Yes,5,PayPal,Bi-Weekly,Middle Aged,14
1041,65,Male,Sunglasses,Accessories,87,Florida,S,Peach,Spring,3.0,No,Free Shipping,Yes,49,Credit Card,Monthly,Senior,30
1359,41,Female,Sneakers,Footwear,98,Massachusetts,S,Charcoal,Spring,4.0,Yes,Standard,Yes,41,Debit Card,Monthly,Adult,30
1504,68,Male,Belt,Accessories,56,North Carolina,M,Turquoise,Fall,4.0,No,Standard,Yes,47,Debit Card,Weekly,Senior,7
1264,32,Female,Pants,Clothing,72,California,L,Orange,Summer,3.0,No,Free Shipping,Yes,44,Credit Card,Weekly,Adult,7
413,56,Female,Shirt,Clothing,69,Maryland,S,Blue,Winter,4.0,No,Free Shipping,Yes,12,PayPal,Bi-Weekly,Middle Aged,14
3619,70,Male,Blouse,Clothing,49,Mississippi,S,Beige,Fall,4.0,No,Store Pickup,No,25,Debit Card,Monthly,Senior,30
3850,37,Female,Gloves,Accessories,94,Arizona,XL,Blue,Spring,2.0,No,Standard,No,22,Credit Card,Annually,Adult,365
32,25,Female,Handbag,Accessories,64,South Carolina,M,Blue,Winter,2.0,Yes,Free Shipping,Yes,4,Credit Card,Bi-Weekly,Young Adult,14
345,44,Male,Hoodie,Clothing,55,Nevada,S,Orange,Fall,5.0,No,Express,Yes,3,Credit Card,Monthly,Adult,30
1553,33,Female,Jeans,Clothing,95,Arizona,L,Yellow,Spring,5.0,No,Express,Yes,39,Credit Card,Monthly,Adult,30
3524,66,Male,T-shirt,Clothing,58,Ohio,S,Olive,Winter,2.0,No,Store Pickup,Yes,39,Credit Card,Monthly,Senior,30
769,37,Male,Dress,Clothing,59,New Jersey,L,Cyan,Winter,4.0,Yes,Standard,Yes,32,Debit Card,Monthly,Adult,30
1051,55,Male,Socks,Clothing,99,Texas,XL,Maroon,Spring,4.0,Yes,Free Shipping,Yes,32,Debit Card,Monthly,Middle Aged,30
632,18,Female,Socks,Clothing,20,Alabama,L,Orange,Winter,4.0,No,Free Shipping,Yes,20,Credit Card,Monthly,Young Adult,30
1505,62,Female,Sunglasses,Accessories,41,Minnesota,S,Brown,Spring,4.0,No,2-Day Shipping,Yes,18,Credit Card,Monthly,Senior,30
938,43,Male,Handbag,Accessories,90,Nebraska,M,Indigo,Winter,5.0,No,Express,Yes,12,PayPal,Weekly,Adult,7
622,65,Female,Coat,Outerwear,100,Montana,M,Gold,Spring,4.0,Yes,2-Day Shipping,Yes,33,Credit Card,Monthly,Senior,30
1190,45,Male,Boots,Footwear,82,South Dakota,L,Red,Spring,3.0,Yes,Standard,Yes,10,Credit Card,Bi-Weekly,Middle Aged,14
896,44,Male,Skirt,Clothing,22,Louisiana,L,Beige,Summer,4.0,Yes,Express,No,11,Debit Card,Monthly,Adult,30
1905,18,Male,Belt,Accessories,81,Texas,S,Red,Spring,4.0,No,Express,Yes,37,Apple Pay,Monthly,Young Adult,30
3495,48,Female,Socks,Clothing,40,Wyoming,L,Teal,Winter,4.0,No,Express,No,4,Credit Card,Monthly,Middle Aged,30
2298,39,Male,Sweater,Clothing,99,Texas,M,Peach,Winter,5.0,Yes,Standard,Yes,6,Credit Card,Monthly,Adult,30
2047,35,Male,Coat,Outerwear,32,Rhode Island,L,Yellow,Spring,2.0,No,2-Day Shipping,Yes,10,PayPal,Bi-Weekly,Adult,14
1505,52,Female,Sweater,Clothing,52,Pennsylvania,M,White,Fall,4.0,No,Express,Yes,10,Credit Card,Weekly,Middle Aged,7
771,47,Female,Sneakers,Footwear,37,Oklahoma,S,Silver,Summer,5.0,No,2-Day Shipping,Yes,29,Credit Card,Monthly,Middle Aged,30
3776,34,Male,Backpack,Accessories,21,California,L,Brown,Fall,5.0,No,Free Shipping,No,3,Credit Card,Annually,Adult,365
3872,49,Male,Handbag,Accessories,64,Arizona,M,Yellow,Spring,4.0,No,Free Shipping,Yes,14,Credit Card,Annually,Middle Aged,365
3151,32,Male,Backpack,Accessories,79,Colorado,L,Silver,Winter,3.0,No,Next Day Air,No,38,Apple Pay,Weekly,Adult,7
789,23,Female,Skirt,Clothing,97,North Carolina,S,Gold,Summer,4.0,No,Express,Yes,3,Credit Card,Weekly,Young Adult,7
1077,65,Female,Socks,Clothing,36,Texas,XL,Red,Summer,4.0,Yes,Free Shipping,Yes,41,Credit Card,Monthly,Senior,30
3358,39,Female,Backpack,Accessories,73,Michigan,L,Charcoal,Fall,4.0,No,2-Day Shipping,Yes,19,Credit Card,Weekly,Adult,7
325,30,Female,Sneakers,Footwear,46,Montana,XL,Brown,Winter,4.0,No,2-Day Shipping,Yes,31,PayPal,Monthly,Adult,30
1695,22,Male,Backpack,Accessories,48,New Jersey,L,Olive,Spring,4.0,No,Express,No,10,PayPal,Annually,Young Adult,365
2560,29,Male,Backpack,Accessories,100,Hawaii,M,Red,Summer,4.0,Yes,2-Day Shipping,Yes,17,Debit Card,Weekly,Young Adult,7
3075,59,Male,Shoes,Footwear,73,Pennsylvania,XL,Gray,Fall,4.0,No,Free Shipping,Yes,50,Debit Card,Bi-Weekly,Middle Aged,14
178,39,Male,T-shirt,Clothing,66,Delaware,XL,Black,Summer,5.0,Yes,Store Pickup,Yes,18,Credit Card,Monthly,Adult,30
245,50,Female,Jacket,Outerwear,56,Florida,L,Gold,Fall,4.0,No,Express,Yes,32,Debit Card,Monthly,Middle Aged,30
3831,61,Male,Hoodie,Clothing,75,South Carolina,M,Olive,Winter,4.0,No,Free Shipping,Yes,16,PayPal,Annually,Senior,365
342,36,Male,Scarf,Accessories,96,New York,XL,Gold,Summer,5.0,No,Express,Yes,24,Credit Card,Monthly,Adult,30
2936,42,Male,Dress,Clothing,40,California,XL,Beige,Winter,4.0,No,Free Shipping,Yes,45,Credit Card,Monthly,Adult,30
1732,26,Male,Scarf,Accessories,42,Indiana,M,Indigo,Summer,1.0,Yes,2-Day Shipping,Yes,30,Apple Pay,Monthly,Young Adult,30
3815,43,Female,Skirt,Clothing,85,Maryland,L,Pink,Spring,2.0,No,2-Day Shipping,Yes,34,Apple Pay,Monthly,Adult,30
3147,35,Male,Hat,Accessories,94,North Carolina,S,Beige,Spring,1.0,Yes,Express,Yes,26,PayPal,Bi-Weekly,Adult,14
2181,34,Female,Jacket,Outerwear,85,Oregon,L,Beige,Winter,4.0,Yes,Express,Yes,3,Credit Card,Monthly,Adult,30
2261,55,Female,Shoes,Footwear,48,Florida,M,Turquoise,Fall,4.0,No,Free Shipping,No,29,Credit Card,Bi-Weekly,Middle Aged,14
3125,54,Male,Dress,Clothing,46,Florida,XL,Cyan,Spring,5.0,No,Free Shipping,Yes,18,Credit Card,Annually,Middle Aged,365
3022,51,Male,Pants,Clothing,37,Oregon,S,Silver,Summer,2.0,No,Express,Yes,39,Debit Card,Monthly,Middle Aged,30
2408,60,Male,T-shirt,Clothing,58,Kansas,M,Purple,Spring,5.0,No,Express,Yes,44,Gift Card,Bi-Weekly,Senior,14
506,59,Female,Scarf,Accessories,73,New Mexico,XL,Purple,Winter,3.0,Yes,Free Shipping,Yes,19,Credit Card,Monthly,Middle Aged,30
3758,57,Female,Sweater,Clothing,71,Oregon,M,Silver,Winter,5.0,No,Standard,Yes,34,Debit Card,Bi-Weekly,Middle Aged,14
1275,21,Female,Jewelry,Accessories,53,Oregon,XL,Teal,Spring,4.0,No,Free Shipping,Yes,42,Credit Card,Monthly,Young Adult,30
2954,41,Female,Socks,Clothing,21,North Dakota,XL,Peach,Fall,4.0,No,Express,Yes,37,PayPal,Weekly,Adult,7
3618,56,Female,Coat,Outerwear,31,Michigan,XL,Gray,Fall,5.0,No,Free Shipping,Yes,39,PayPal,Bi-Weekly,Middle Aged,14
3549,32,Male,Scarf,Accessories,71,Minnesota,L,Yellow,Winter,5.0,Yes,Free Shipping,Yes,26,Credit Card,Annually,Adult,365
361,67,Male,Boots,Footwear,63,Texas,XL,Black,Summer,3.0,No,Standard,No,13,Debit Card,Monthly,Senior,30
2020,26,Male,Shoes,Footwear,29,South Carolina,S,Olive,Spring,5.0,No,2-Day Shipping,Yes,25,Credit Card,Weekly,Young Adult,7
1146,53,Male,Sweater,Clothing,41,New Hampshire,L,Beige,Winter,2.0,No,2-Day Shipping,Yes,43,Credit Card,Monthly,Middle Aged,30
2970,62,Male,Backpack,Accessories,67,Oklahoma,XL,Blue,Winter,4.0,Yes,Free Shipping,Yes,37,Credit Card,Bi-Weekly,Senior,14
3167,21,Female,Hat,Accessories,54,Arizona,XL,Gray,Summer,4.0,No,Express,Yes,18,Gift Card,Bi-Weekly,Young Adult,14
1062,25,Male,Jacket,Outerwear,90,Louisiana,L,Charcoal,Winter,3.0,No,Free Shipping,No,17,PayPal,Monthly,Young Adult,30
2697,55,Male,Sneakers,Footwear,49,Illinois,S,Gold,Spring,5.0,No,Store Pickup,Yes,26,Debit Card,Monthly,Middle Aged,30
489,51,Male,Shoes,Footwear,88,Oklahoma,L,Charcoal,Spring,3.0,Yes,2-Day Shipping,Yes,14,Credit Card,Bi-Weekly,Middle Aged,14
3387,49,Female,Jacket,Outerwear,59,Louisiana,L,Teal,Winter,2.0,No,2-Day Shipping,Yes,19,Credit Card,Weekly,Middle Aged,7
2789,58,Male,Sneakers,Footwear,29,Maine,L,Charcoal,Winter,5.0,No,Standard,Yes,44,Debit Card,Annually,Middle Aged,365
2960,70,Male,Shorts,Clothing,38,Virginia,XL,Beige,Summer,4.0,Yes,Express,Yes,14,Debit Card,Bi-Weekly,Senior,14
2618,36,Male,Scarf,Accessories,87,Florida,M,Violet,Summer,3.0,No,Express,Yes,32,Debit Card,Monthly,Adult,30
2272,30,Male,Belt,Accessories,94,California,XL,White,Summer,4.0,Yes,Free Shipping,Yes,25,Debit Card,Weekly,Adult,7
1348,23,Male,Scarf,Accessories,69,Massachusetts,M,Cyan,Summer,4.0,No,Store Pickup,Yes,9,Credit Card,Monthly,Young Adult,30
66,56,Male,Dress,Clothing,46,Wisconsin,XL,Violet,Winter,4.0,Yes,Free Shipping,Yes,44,Credit Card,Monthly,Middle Aged,30
954,46,Male,Shorts,Clothing,86,Ohio,L,Pink,Spring,4.0,No,Express,No,20,Debit Card,Monthly,Middle Aged,30
1359,35,Male,Coat,Outerwear,89,Texas,XL,Olive,Fall,5.0,No,2-Day Shipping,Yes,4,PayPal,Monthly,Adult,30
3712,58,Female,Belt,Accessories,31,Alaska,L,Green,Winter,4.0,No,2-Day Shipping,Yes,2,Debit Card,Weekly,Middle Aged,7
3145,39,Female,Jewelry,Accessories,25,Kansas,M,Indigo,Spring,4.0,Yes,Standard,Yes,8,Debit Card,Monthly,Adult,30
1905,18,Male,Boots,Footwear,97,Oregon,L,Peach,Spring,2.0,No,Standard,Yes,48,Debit Card,Monthly,Young Adult,30
312,22,Male,Shorts,Clothing,98,Wyoming,M,Orange,Winter,4.0,Yes,Express,Yes,31,PayPal,Annually,Young Adult,365
3284,58,Female,Hoodie,Clothing,60,New Jersey,M,Gray,Summer,5.0,Yes,Free Shipping,Yes,9,Apple Pay,Monthly,Middle Aged,30
1570,51,Female,Hoodie,Clothing,27,Ohio,L,Charcoal,Spring,3.0,No,2-Day Shipping,Yes,42,PayPal,Annually,Middle Aged,365
1201,26,Male,Backpack,Accessories,62,Washington,L,Violet,Winter,4.0,No,Next Day Air,Yes,2,PayPal,Weekly,Young Adult,7
379,42,Female,Backpack,Accessories,65,Virginia,XL,Charcoal,Winter,5.0,No,Express,Yes,45,Credit Card,Monthly,Adult,30
167,42,Female,Blouse,Clothing,76,Virginia,L,Orange,Winter,5.0,No,2-Day Shipping,Yes,47,Apple Pay,Monthly,Adult,30
2462,26,Female,Blouse,Clothing,100,Nebraska,XL,Violet,Winter,3.0,No,Express,Yes,17,Credit Card,Monthly,Young Adult,30
84,54,Female,Jewelry,Accessories,23,North Carolina,XL,Green,Spring,4.0,No,Express,No,14,Debit Card,Annually,Middle Aged,365
1807,52,Male,Sweater,Clothing,100,South Carolina,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,40,Credit Card,Monthly,Middle Aged,30
1867,68,Male,Boots,Footwear,57,Mississippi,L,Charcoal,Winter,2.0,No,Store Pickup,No,21,PayPal,Annually,Senior,365
125,51,Male,Jewelry,Accessories,45,Indiana,L,Peach,Winter,5.0,No,Express,Yes,4,Credit Card,Monthly,Middle Aged,30
194,24,Male,Shorts,Clothing,36,South Dakota,S,Lavender,Fall,4.0,No,Free Shipping,Yes,36,Credit Card,Bi-Weekly,Young Adult,14
490,18,Male,Handbag,Accessories,58,Vermont,S,Beige,Winter,2.0,Yes,Standard,Yes,49,Debit Card,Monthly,Young Adult,30
982,60,Male,Hoodie,Clothing,61,Arizona,S,Maroon,Summer,2.0,No,Free Shipping,Yes,8,PayPal,Monthly,Senior,30
1966,61,Male,Hoodie,Clothing,50,Virginia,L,Yellow,Winter,3.0,No,2-Day Shipping,No,30,Apple Pay,Annually,Senior,365
50,45,Male,Coat,Outerwear,85,Michigan,XL,Violet,Winter,5.0,No,Standard,Yes,36,Credit Card,Weekly,Middle Aged,7
2123,27,Female,Scarf,Accessories,61,Alaska,XL,Brown,Winter,4.0,No,Express,No,48,Debit Card,Monthly,Young Adult,30
3323,70,Female,Shirt,Clothing,56,California,S,Olive,Fall,4.0,Yes,Next Day Air,Yes,27,Debit Card,Monthly,Senior,30
450,39,Male,Boots,Footwear,85,Iowa,S,Lavender,Winter,4.0,No,Standard,Yes,10,Debit Card,Annually,Adult,365
3529,47,Male,Boots,Footwear,88,Virginia,S,Gold,Winter,4.0,No,Free Shipping,Yes,40,Gift Card,Monthly,Middle Aged,30
3236,55,Male,Shirt,Clothing,54,Minnesota,L,Gold,Winter,4.0,No,Standard,Yes,35,Debit Card,Monthly,Middle Aged,30
433,55,Male,Scarf,Accessories,75,Rhode Island,M,Indigo,Winter,4.0,Yes,2-Day Shipping,Yes,46,Apple Pay,Bi-Weekly,Middle Aged,14
1743,26,Female,Backpack,Accessories,90,Wyoming,L,Brown,Spring,4.0,No,Free Shipping,Yes,10,Apple Pay,Bi-Weekly,Young Adult,14
586,63,Male,Blouse,Clothing,29,New Jersey,M,Violet,Fall,5.0,No,Standard,No,47,PayPal,Annually,Senior,365
3112,68,Female,Jewelry,Accessories,65,North Carolina,M,Gray,Winter,5.0,No,Standard,Yes,13,Debit Card,Monthly,Senior,30
2425,59,Female,Sweater,Clothing,94,Hawaii,XL,Green,Summer,2.0,No,Standard,Yes,22,Credit Card,Monthly,Middle Aged,30
3046,20,Male,Shirt,Clothing,62,North Carolina,M,Beige,Summer,5.0,No,Free Shipping,Yes,34,Credit Card,Weekly,Young Adult,7
745,45,Female,Sweater,Clothing,28,California,L,Lavender,Spring,4.0,No,Free Shipping,No,32,Credit Card,Monthly,Middle Aged,30
2426,50,Female,Hoodie,Clothing,82,Vermont,M,Olive,Spring,4.0,No,2-Day Shipping,Yes,28,Debit Card,Bi-Weekly,Middle Aged,14
1408,58,Female,Coat,Outerwear,40,Texas,XL,Black,Winter,5.0,No,2-Day Shipping,Yes,12,Credit Card,Monthly,Middle Aged,30
1728,54,Male,Hat,Accessories,54,Idaho,L,Violet,Summer,5.0,No,Free Shipping,Yes,43,Credit Card,Weekly,Middle Aged,7
1199,56,Female,Boots,Footwear,49,Ohio,S,Yellow,Spring,4.0,No,Express,Yes,37,Credit Card,Monthly,Middle Aged,30
310,63,Male,Jeans,Clothing,86,Arizona,L,Gray,Spring,3.0,No,Free Shipping,Yes,40,Debit Card,Annually,Senior,365
2012,65,Male,Jewelry,Accessories,39,Alabama,S,Silver,Winter,5.0,Yes,Free Shipping,Yes,27,Credit Card,Monthly,Senior,30
2994,61,Male,Shorts,Clothing,27,Alaska,XL,Silver,Fall,2.0,Yes,Free Shipping,Yes,24,Debit Card,Bi-Weekly,Senior,14
683,61,Male,Pants,Clothing,95,Maryland,L,Peach,Winter,4.0,Yes,Express,No,22,PayPal,Weekly,Senior,7
846,31,Female,Jewelry,Accessories,70,Oregon,L,Purple,Summer,5.0,No,Free Shipping,Yes,14,Apple Pay,Annually,Adult,365
3176,43,Male,Backpack,Accessories,94,Kansas,S,Green,Spring,3.0,No,2-Day Shipping,Yes,18,Credit Card,Annually,Adult,365
270,64,Female,Dress,Clothing,21,Maine,L,Turquoise,Fall,5.0,No,Free Shipping,No,19,Debit Card,Weekly,Senior,7
299,55,Female,Pants,Clothing,53,Massachusetts,XL,White,Winter,5.0,No,Express,Yes,48,Credit Card,Weekly,Middle Aged,7
1977,32,Male,Sunglasses,Accessories,32,California,M,Black,Spring,5.0,No,Express,Yes,9,Credit Card,Monthly,Adult,30
3758,45,Female,Shorts,Clothing,32,Illinois,XL,Maroon,Fall,4.0,No,Free Shipping,Yes,16,PayPal,Monthly,Middle Aged,30
1567,67,Male,Shirt,Clothing,23,West Virginia,L,Violet,Spring,4.0,No,2-Day Shipping,Yes,6,Credit Card,Annually,Senior,365
3491,67,Female,Blouse,Clothing,50,West Virginia,L,Violet,Spring,4.0,No,Standard,Yes,22,Credit Card,Weekly,Senior,7
442,52,Male,Sandals,Footwear,96,Illinois,L,Charcoal,Summer,4.0,No,Free Shipping,Yes,21,Credit Card,Annually,Middle Aged,365
61,51,Male,Handbag,Accessories,92,Colorado,L,Beige,Fall,3.0,No,Express,Yes,18,Debit Card,Weekly,Middle Aged,7
2497,56,Male,Blouse,Clothing,60,Massachusetts,M,Gold,Summer,5.0,Yes,Express,No,7,Debit Card,Monthly,Middle Aged,30
1869,27,Male,Socks,Clothing,34,Kansas,S,Charcoal,Winter,2.0,No,Free Shipping,Yes,33,Credit Card,Monthly,Young Adult,30
3376,64,Female,Jeans,Clothing,73,Minnesota,XL,Indigo,Winter,5.0,No,Free Shipping,Yes,31,Credit Card,Weekly,Senior,7
1245,20,Female,Belt,Accessories,65,Alaska,M,Beige,Winter,5.0,Yes,Free Shipping,No,36,Credit Card,Monthly,Young Adult,30
114,45,Male,Jewelry,Accessories,37,Florida,M,Maroon,Winter,5.0,Yes,Free Shipping,Yes,34,Apple Pay,Monthly,Middle Aged,30
3645,63,Female,Shoes,Footwear,76,Hawaii,XL,Gold,Winter,4.0,No,Express,Yes,47,Credit Card,Bi-Weekly,Senior,14
3016,18,Female,T-shirt,Clothing,70,Wisconsin,M,Cyan,Spring,5.0,No,Free Shipping,Yes,2,Apple Pay,Monthly,Young Adult,30
1871,22,Female,Dress,Clothing,96,South Dakota,S,White,Winter,4.0,Yes,Standard,No,40,Apple Pay,Monthly,Young Adult,30
2754,35,Male,Shorts,Clothing,70,South Carolina,XL,Violet,Fall,4.0,No,Free Shipping,Yes,22,PayPal,Bi-Weekly,Adult,14
2620,43,Female,Boots,Footwear,43,Minnesota,XL,White,Winter,5.0,Yes,Free Shipping,Yes,24,Debit Card,Monthly,Adult,30
904,48,Female,Skirt,Clothing,98,Vermont,M,Cyan,Spring,4.0,No,Express,No,45,Credit Card,Monthly,Middle Aged,30
3719,46,Male,Scarf,Accessories,62,Michigan,M,Indigo,Winter,3.0,No,Standard,No,46,Credit Card,Annually,Middle Aged,365
675,46,Male,Sandals,Footwear,35,Georgia,XL,Violet,Winter,4.0,No,Express,Yes,9,Credit Card,Annually,Middle Aged,365
3214,64,Male,Coat,Outerwear,62,Maine,S,Indigo,Winter,4.0,No,2-Day Shipping,Yes,23,Credit Card,Weekly,Senior,7
825,25,Male,Gloves,Accessories,59,Maryland,XL,Turquoise,Summer,4.0,No,Express,Yes,40,Gift Card,Annually,Young Adult,365
3537,55,Male,T-shirt,Clothing,65,Tennessee,XL,Magenta,Spring,5.0,Yes,Free Shipping,Yes,13,Credit Card,Bi-Weekly,Middle Aged,14
1377,45,Female,Coat,Outerwear,53,Indiana,XL,Brown,Winter,4.0,No,Free Shipping,Yes,50,PayPal,Weekly,Middle Aged,7
338,63,Female,Dress,Clothing,31,Colorado,XL,Gray,Fall,3.0,Yes,2-Day Shipping,No,14,Apple Pay,Bi-Weekly,Senior,14
565,38,Male,Socks,Clothing,60,Florida,L,Olive,Fall,4.0,No,Store Pickup,Yes,23,Debit Card,Bi-Weekly,Adult,14
1306,20,Female,Scarf,Accessories,24,Utah,XL,Red,Summer,5.0,No,Free Shipping,No,19,Credit Card,Annually,Young Adult,365
1439,51,Female,Belt,Accessories,94,Maine,M,Green,Winter,3.0,No,Free Shipping,No,33,Apple Pay,Bi-Weekly,Middle Aged,14
1491,24,Female,Shirt,Clothing,69,South Dakota,XL,Beige,Summer,5.0,No,Free Shipping,Yes,27,PayPal,Monthly,Young Adult,30
527,52,Male,Shorts,Clothing,22,Utah,S,Yellow,Fall,4.0,No,Standard,Yes,33,Debit Card,Monthly,Middle Aged,30
3254,38,Male,T-shirt,Clothing,25,North Dakota,L,Blue,Winter,4.0,No,Free Shipping,Yes,43,Gift Card,Weekly,Adult,7
1491,52,Male,Pants,Clothing,91,Kansas,L,Green,Summer,4.0,No,Free Shipping,Yes,31,Debit Card,Annually,Middle Aged,365
3081,60,Female,Hat,Accessories,46,Ohio,S,Violet,Winter,5.0,No,Express,Yes,43,PayPal,Monthly,Senior,30
1286,50,Female,Shorts,Clothing,53,South Carolina,XL,Gold,Winter,4.0,No,Standard,Yes,38,Credit Card,Annually,Middle Aged,365
415,66,Male,Jewelry,Accessories,100,Kansas,L,Charcoal,Summer,3.0,No,Free Shipping,Yes,7,Debit Card,Monthly,Senior,30
433,39,Female,Blouse,Clothing,70,Texas,L,Charcoal,Summer,5.0,No,Free Shipping,No,33,Debit Card,Monthly,Adult,30
3791,50,Male,Dress,Clothing,56,Ohio,S,Olive,Summer,5.0,No,Express,Yes,17,Credit Card,Monthly,Middle Aged,30
464,37,Female,Sandals,Footwear,77,Texas,M,Yellow,Summer,5.0,No,Standard,No,12,PayPal,Monthly,Adult,30
2459,21,Female,Sandals,Footwear,76,Nebraska,XL,White,Fall,4.0,No,2-Day Shipping,Yes,5,Credit Card,Monthly,Young Adult,30
2096,63,Female,Shoes,Footwear,52,Colorado,S,Black,Summer,5.0,No,2-Day Shipping,Yes,16,Credit Card,Monthly,Senior,30
282,46,Female,Belt,Accessories,24,Illinois,S,Purple,Spring,4.0,No,Free Shipping,Yes,25,Debit Card,Monthly,Middle Aged,30
1670,28,Female,Hat,Accessories,34,Nevada,M,Lavender,Summer,1.0,No,Express,Yes,19,PayPal,Monthly,Young Adult,30
742,51,Female,Belt,Accessories,71,South Dakota,XL,Beige,Fall,5.0,No,Express,Yes,32,Credit Card,Bi-Weekly,Middle Aged,14
260,35,Male,Gloves,Accessories,23,New York,S,Orange,Spring,2.0,No,Free Shipping,Yes,9,Debit Card,Annually,Adult,365
1014,55,Female,Scarf,Accessories,77,North Dakota,M,Magenta,Winter,5.0,No,Express,Yes,14,Debit Card,Weekly,Middle Aged,7
3013,46,Female,Gloves,Accessories,35,Arizona,XL,Cyan,Fall,4.0,Yes,Free Shipping,Yes,12,Debit Card,Monthly,Middle Aged,30
1530,42,Male,Coat,Outerwear,82,California,M,Lavender,Winter,5.0,No,Free Shipping,Yes,21,Credit Card,Annually,Adult,365
1166,45,Male,Hoodie,Clothing,75,Missouri,L,Lavender,Winter,5.0,No,2-Day Shipping,No,7,Credit Card,Monthly,Middle Aged,30
2315,44,Male,Jacket,Outerwear,90,Kansas,M,Violet,Summer,3.0,No,Express,Yes,42,Apple Pay,Monthly,Adult,30
1673,52,Male,Coat,Outerwear,20,California,XL,Teal,Fall,3.0,Yes,Free Shipping,Yes,38,PayPal,Monthly,Middle Aged,30
2316,18,Female,Backpack,Accessories,41,Utah,S,Black,Winter,5.0,No,2-Day Shipping,Yes,31,Gift Card,Monthly,Young Adult,30
1833,41,Female,Sweater,Clothing,38,Alaska,XL,Turquoise,Winter,5.0,Yes,Standard,Yes,23,Credit Card,Monthly,Adult,30
238,22,Male,Hat,Accessories,58,Illinois,S,Peach,Fall,1.0,Yes,Free Shipping,Yes,46,Debit Card,Bi-Weekly,Young Adult,14
