Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2264,31,Male,Blouse,Clothing,69,Nebraska,L,Orange,Winter,5.0,No,Express,No,No,27,Credit Card,Weekly
2357,62,Female,Pants,Clothing,44,Maine,S,Turquoise,Summer,1.0,No,Free Shipping,Yes,Yes,34,Apple Pay,Monthly
1448,46,Male,Skirt,Clothing,24,Alaska,L,Yellow,Winter,5.0,No,Free Shipping,No,No,22,Credit Card,Weekly
3895,51,Female,Scarf,Accessories,86,Rhode Island,L,Teal,Spring,4.0,No,Express,Yes,Yes,34,Credit Card,Bi-Weekly
2651,19,Male,Belt,Accessories,37,Michigan,L,Purple,Fall,5.0,No,Free Shipping,Yes,Yes,4,Credit Card,Monthly
489,25,Female,Jewelry,Accessories,74,Texas,S,Brown,Winter,2.0,No,2-Day Shipping,Yes,Yes,34,Apple Pay,Bi-Weekly
2123,26,Female,Backpack,Accessories,72,Maine,XL,Blue,Fall,5.0,Yes,Express,Yes,Yes,25,Credit Card,Annually
2149,59,Male,Shoes,Footwear,58,Montana,L,Turquoise,Fall,4.0,Yes,Free Shipping,Yes,Yes,28,Credit Card,Weekly
3247,27,Female,Shoes,Footwear,98,Hawaii,M,Turquoise,Summer,3.0,No,Express,Yes,Yes,20,Credit Card,Bi-Weekly
2789,23,Female,Jeans,Clothing,21,Pennsylvania,M,Silver,Winter,3.0,No,Free Shipping,Yes,Yes,19,Debit Card,Monthly
2267,38,Male,Sneakers,Footwear,21,Maine,M,Gray,Fall,2.0,Yes,Standard,Yes,Yes,48,Credit Card,Monthly
1624,38,Female,Scarf,Accessories,41,Indiana,S,Lavender,Spring,3.0,No,Free Shipping,Yes,Yes,29,Credit Card,Monthly
3353,53,Female,Shirt,Clothing,31,Idaho,L,Blue,Summer,5.0,No,2-Day Shipping,No,No,29,Credit Card,Monthly
1787,37,Female,Hat,Accessories,53,Georgia,L,Gray,Winter,3.0,No,Express,Yes,Yes,9,Credit Card,Weekly
2948,26,Male,Jewelry,Accessories,45,Utah,S,Violet,Spring,5.0,Yes,Free Shipping,No,No,41,Debit Card,Weekly
3560,18,Female,Hat,Accessories,98,Texas,M,Black,Spring,5.0,No,Free Shipping,Yes,Yes,11,Debit Card,Monthly
1478,38,Female,Hat,Accessories,41,Mississippi,S,Gray,Winter,5.0,No,2-Day Shipping,No,No,2,Credit Card,Annually
133,53,Male,Blouse,Clothing,79,Tennessee,XL,Orange,Fall,4.0,No,Next Day Air,Yes,Yes,22,Credit Card,Monthly
1010,58,Female,Shorts,Clothing,87,Georgia,M,Lavender,Fall,5.0,No,Store Pickup,Yes,Yes,23,Debit Card,Monthly
1106,23,Female,Sunglasses,Accessories,94,New Hampshire,M,Indigo,Summer,5.0,Yes,2-Day Shipping,No,No,20,PayPal,Bi-Weekly
3179,38,Male,Dress,Clothing,24,Nevada,XL,Charcoal,Spring,5.0,No,Standard,No,No,44,PayPal,Monthly
1226,51,Male,Handbag,Accessories,30,North Carolina,XL,Beige,Summer,5.0,Yes,Free Shipping,Yes,Yes,17,Credit Card,Bi-Weekly
1470,61,Female,Dress,Clothing,42,Kansas,S,Yellow,Fall,4.0,No,Express,Yes,Yes,29,PayPal,Monthly
3089,70,Male,Shoes,Footwear,81,Ohio,M,Teal,Summer,4.0,No,Free Shipping,Yes,Yes,46,Apple Pay,Monthly
1137,68,Male,Sneakers,Footwear,59,California,M,Green,Spring,3.0,No,Standard,Yes,Yes,14,Debit Card,Weekly
1641,47,Male,Jacket,Outerwear,24,South Carolina,M,Pink,Spring,4.0,No,Free Shipping,No,No,40,Debit Card,Monthly
1801,42,Male,Backpack,Accessories,53,West Virginia,XL,Magenta,Spring,4.0,No,Next Day Air,Yes,Yes,32,Credit Card,Weekly
2458,67,Male,T-shirt,Clothing,88,Idaho,S,Purple,Fall,4.0,No,Express,Yes,Yes,12,Gift Card,Weekly
3247,28,Male,Jewelry,Accessories,28,Vermont,L,Green,Fall,2.0,No,2-Day Shipping,Yes,Yes,31,Debit Card,Weekly
3649,55,Male,Gloves,Accessories,78,North Carolina,L,Gold,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,31,Credit Card,Weekly
2471,22,Female,Jewelry,Accessories,97,Alabama,XL,Brown,Fall,5.0,No,Store Pickup,Yes,Yes,13,Credit Card,Weekly
517,27,Female,Sweater,Clothing,100,Wyoming,M,Indigo,Summer,2.0,No,Express,No,No,36,Credit Card,Bi-Weekly
1148,46,Female,Sneakers,Footwear,94,South Dakota,XL,Charcoal,Fall,2.0,Yes,Free Shipping,Yes,Yes,6,PayPal,Bi-Weekly
1516,21,Female,Gloves,Accessories,30,South Dakota,L,Purple,Fall,3.0,No,Express,Yes,Yes,46,Debit Card,Monthly
3481,40,Male,Skirt,Clothing,92,Oklahoma,L,White,Spring,2.0,No,Express,No,No,8,Debit Card,Weekly
2791,63,Female,Sweater,Clothing,31,Connecticut,M,Blue,Fall,5.0,No,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly
2825,43,Male,Jewelry,Accessories,63,California,L,White,Summer,5.0,No,Next Day Air,Yes,Yes,26,Debit Card,Annually
834,52,Female,Sandals,Footwear,33,Illinois,L,Silver,Spring,5.0,Yes,Express,No,No,33,Credit Card,Annually
1876,46,Male,Dress,Clothing,41,Colorado,XL,Gold,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Monthly
2676,44,Male,Scarf,Accessories,100,Arkansas,XL,Gold,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,30,PayPal,Annually
361,35,Female,Sweater,Clothing,24,West Virginia,L,Olive,Winter,5.0,No,2-Day Shipping,Yes,Yes,17,Credit Card,Weekly
2967,21,Male,Belt,Accessories,67,Kentucky,S,Violet,Winter,4.0,No,2-Day Shipping,Yes,Yes,6,Debit Card,Monthly
47,66,Male,Skirt,Clothing,97,Mississippi,S,Blue,Spring,4.0,Yes,Free Shipping,Yes,Yes,17,Debit Card,Annually
1206,44,Male,Sandals,Footwear,26,Oklahoma,M,Brown,Fall,3.0,No,Express,Yes,Yes,22,Credit Card,Monthly
1765,27,Female,Pants,Clothing,29,Maine,M,Olive,Winter,5.0,No,Standard,No,No,27,Credit Card,Monthly
974,33,Male,Scarf,Accessories,43,Utah,S,Purple,Spring,1.0,No,Free Shipping,Yes,Yes,28,Credit Card,Monthly
2907,49,Male,Shoes,Footwear,76,Vermont,M,Red,Winter,3.0,No,Free Shipping,Yes,Yes,17,Debit Card,Bi-Weekly
2921,28,Female,Backpack,Accessories,71,Pennsylvania,M,Gold,Winter,5.0,Yes,Express,Yes,Yes,14,Credit Card,Monthly
1514,48,Female,Handbag,Accessories,63,Oklahoma,XL,Gray,Winter,4.0,No,Express,Yes,Yes,41,Credit Card,Monthly
3073,57,Male,Hoodie,Clothing,94,Massachusetts,M,Orange,Fall,1.0,No,Free Shipping,Yes,Yes,15,Credit Card,Annually
2662,43,Male,Hat,Accessories,73,Nebraska,S,Lavender,Spring,4.0,No,Free Shipping,Yes,Yes,15,Apple Pay,Annually
98,37,Male,Jeans,Clothing,34,Indiana,M,Red,Winter,3.0,No,Free Shipping,Yes,Yes,13,Credit Card,Weekly
3021,58,Male,Belt,Accessories,34,New Hampshire,M,Teal,Fall,4.0,No,Free Shipping,Yes,Yes,42,Debit Card,Monthly
1119,28,Female,Sunglasses,Accessories,73,Florida,L,Pink,Summer,4.0,Yes,Standard,Yes,Yes,29,Debit Card,Monthly
2739,20,Male,T-shirt,Clothing,20,Oregon,M,Silver,Winter,4.0,No,Store Pickup,Yes,Yes,11,PayPal,Weekly
243,26,Male,Boots,Footwear,34,New York,S,Brown,Summer,4.0,No,Express,Yes,Yes,15,Credit Card,Annually
456,70,Male,Sweater,Clothing,58,Iowa,S,Magenta,Fall,5.0,Yes,Free Shipping,Yes,Yes,18,Debit Card,Bi-Weekly
1783,63,Female,Socks,Clothing,26,Washington,XL,Green,Spring,5.0,No,Standard,Yes,Yes,10,PayPal,Monthly
2972,65,Male,Blouse,Clothing,87,Oregon,XL,Pink,Winter,5.0,No,Free Shipping,Yes,Yes,13,PayPal,Monthly
1759,54,Male,Jewelry,Accessories,27,Kentucky,XL,Lavender,Winter,5.0,No,Express,Yes,Yes,40,Credit Card,Monthly
3656,35,Female,Shoes,Footwear,72,Alaska,S,Green,Summer,5.0,Yes,Free Shipping,Yes,Yes,23,PayPal,Monthly
772,48,Female,Shirt,Clothing,20,Connecticut,L,Pink,Winter,2.0,No,Standard,Yes,Yes,37,Debit Card,Weekly
2670,41,Male,Belt,Accessories,79,Massachusetts,M,Orange,Summer,5.0,No,Express,Yes,Yes,49,PayPal,Monthly
3694,56,Female,Backpack,Accessories,42,Hawaii,M,White,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Debit Card,Monthly
1269,40,Female,Shoes,Footwear,93,Colorado,L,Olive,Winter,4.0,No,Free Shipping,Yes,Yes,34,Credit Card,Monthly
1252,46,Male,Shorts,Clothing,68,North Dakota,XL,Orange,Summer,4.0,No,Standard,Yes,Yes,32,Credit Card,Monthly
504,42,Female,Sweater,Clothing,91,Michigan,S,Indigo,Winter,5.0,No,2-Day Shipping,Yes,Yes,13,PayPal,Bi-Weekly
222,28,Male,Dress,Clothing,29,Louisiana,L,Beige,Spring,5.0,No,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly
3184,56,Male,Blouse,Clothing,89,Illinois,XL,Green,Fall,5.0,Yes,Standard,No,No,17,Credit Card,Monthly
3080,67,Male,Boots,Footwear,59,Virginia,XL,Indigo,Summer,4.0,No,Express,Yes,Yes,12,PayPal,Monthly
1948,54,Male,Jewelry,Accessories,30,New Mexico,L,Cyan,Winter,5.0,No,Express,Yes,Yes,31,Debit Card,Monthly
1922,41,Female,Boots,Footwear,66,Illinois,XL,Turquoise,Fall,5.0,Yes,Free Shipping,Yes,Yes,16,Credit Card,Monthly
33,52,Male,Hat,Accessories,44,Alaska,L,Gold,Spring,3.0,No,Standard,No,No,20,Credit Card,Weekly
289,25,Female,Jewelry,Accessories,51,Alabama,M,Brown,Winter,4.0,No,Free Shipping,Yes,Yes,28,Debit Card,Monthly
449,69,Male,Socks,Clothing,94,Louisiana,XL,Magenta,Spring,5.0,No,Free Shipping,No,No,45,PayPal,Annually
2484,42,Female,Blouse,Clothing,68,Mississippi,L,Olive,Spring,3.0,No,Express,Yes,Yes,21,Credit Card,Bi-Weekly
656,20,Female,Pants,Clothing,52,Connecticut,L,Blue,Fall,4.0,Yes,Express,Yes,Yes,50,Credit Card,Weekly
1870,59,Female,Sunglasses,Accessories,90,Ohio,L,Pink,Summer,4.0,Yes,Free Shipping,Yes,Yes,50,Debit Card,Monthly
270,56,Male,Shirt,Clothing,92,Idaho,S,Peach,Summer,1.0,No,Standard,Yes,Yes,48,Credit Card,Monthly
3652,38,Male,Shirt,Clothing,46,New York,L,Gray,Winter,4.0,No,Free Shipping,No,No,38,PayPal,Monthly
3316,66,Female,Backpack,Accessories,33,Michigan,L,Yellow,Summer,5.0,No,Free Shipping,No,No,26,PayPal,Weekly
643,41,Female,Hoodie,Clothing,90,Illinois,L,Red,Summer,4.0,No,Express,No,No,17,Credit Card,Weekly
629,46,Female,Coat,Outerwear,77,Missouri,S,Green,Spring,5.0,No,Free Shipping,Yes,Yes,29,Credit Card,Monthly
2511,57,Male,Sandals,Footwear,89,Tennessee,XL,Green,Spring,4.0,No,2-Day Shipping,Yes,Yes,37,Debit Card,Weekly
2457,18,Male,Socks,Clothing,88,Hawaii,M,Lavender,Spring,3.0,No,2-Day Shipping,Yes,Yes,15,Debit Card,Monthly
2928,51,Male,Pants,Clothing,51,Oregon,S,Peach,Winter,5.0,No,Express,Yes,Yes,46,Credit Card,Bi-Weekly
479,34,Female,Skirt,Clothing,50,Michigan,M,Yellow,Fall,2.0,No,Next Day Air,Yes,Yes,42,Debit Card,Weekly
800,65,Male,Handbag,Accessories,53,Maryland,M,Lavender,Summer,5.0,No,Express,Yes,Yes,20,PayPal,Monthly
860,53,Female,Sunglasses,Accessories,50,Maine,S,Indigo,Fall,5.0,No,Next Day Air,Yes,Yes,48,Debit Card,Annually
3761,45,Male,Pants,Clothing,88,Massachusetts,XL,Blue,Fall,5.0,No,Free Shipping,Yes,Yes,40,PayPal,Bi-Weekly
1683,45,Male,Jacket,Outerwear,41,Oregon,S,Green,Winter,5.0,No,Express,Yes,Yes,2,PayPal,Annually
3706,39,Male,Jacket,Outerwear,23,Missouri,XL,Orange,Summer,5.0,No,Express,Yes,Yes,20,Debit Card,Bi-Weekly
3320,36,Male,Shorts,Clothing,75,Delaware,S,Yellow,Spring,5.0,No,Free Shipping,Yes,Yes,35,Credit Card,Monthly
1639,18,Male,Handbag,Accessories,43,West Virginia,L,Silver,Summer,4.0,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly
1035,41,Male,Sunglasses,Accessories,45,Nebraska,XL,Orange,Spring,3.0,Yes,Next Day Air,No,No,41,Gift Card,Monthly
363,53,Male,Socks,Clothing,69,Utah,L,Charcoal,Winter,4.0,No,Free Shipping,Yes,Yes,41,Credit Card,Monthly
3018,26,Female,Dress,Clothing,63,Florida,M,Orange,Spring,4.0,No,2-Day Shipping,No,No,43,PayPal,Annually
2859,53,Male,Dress,Clothing,65,Ohio,M,Yellow,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Annually
1815,20,Male,Scarf,Accessories,76,Vermont,L,Charcoal,Winter,5.0,No,Free Shipping,Yes,Yes,3,Debit Card,Monthly
3695,28,Male,Hat,Accessories,26,Montana,L,Lavender,Fall,2.0,Yes,Free Shipping,Yes,Yes,8,Credit Card,Monthly
3790,25,Female,Jacket,Outerwear,81,Virginia,L,Teal,Winter,4.0,No,Express,Yes,Yes,31,PayPal,Monthly
741,24,Female,Handbag,Accessories,66,Arizona,XL,Gray,Spring,5.0,No,Standard,Yes,Yes,49,Credit Card,Monthly
3806,23,Male,Sunglasses,Accessories,81,Michigan,M,Green,Winter,3.0,No,Express,Yes,Yes,43,PayPal,Annually
3277,25,Female,Belt,Accessories,82,Alaska,M,Pink,Spring,5.0,No,Express,No,No,46,Credit Card,Monthly
3373,19,Female,Boots,Footwear,82,Nebraska,S,Olive,Winter,1.0,No,Store Pickup,Yes,Yes,10,PayPal,Bi-Weekly
967,69,Female,Handbag,Accessories,35,Florida,S,Beige,Winter,4.0,No,2-Day Shipping,Yes,Yes,28,Debit Card,Monthly
603,68,Female,Gloves,Accessories,84,Massachusetts,L,Turquoise,Summer,4.0,Yes,Express,Yes,Yes,28,Apple Pay,Monthly
80,34,Female,Hat,Accessories,35,Pennsylvania,S,Peach,Spring,4.0,Yes,Express,Yes,Yes,31,Debit Card,Monthly
1782,44,Female,Scarf,Accessories,30,Texas,XL,Brown,Spring,2.0,No,2-Day Shipping,Yes,Yes,47,PayPal,Monthly
693,27,Male,Shirt,Clothing,86,Wyoming,L,Teal,Fall,3.0,No,Store Pickup,No,No,5,Gift Card,Weekly
143,49,Female,Gloves,Accessories,57,Idaho,XL,Silver,Fall,4.0,No,Express,Yes,Yes,13,Credit Card,Weekly
332,51,Female,Jewelry,Accessories,100,New Mexico,L,Violet,Spring,5.0,Yes,Free Shipping,Yes,Yes,44,Debit Card,Bi-Weekly
1750,62,Male,Sunglasses,Accessories,95,Minnesota,M,Turquoise,Spring,3.0,No,Free Shipping,Yes,Yes,46,Credit Card,Monthly
2843,65,Male,Boots,Footwear,22,Colorado,XL,White,Spring,4.0,No,2-Day Shipping,Yes,Yes,10,Credit Card,Annually
1424,54,Male,Blouse,Clothing,61,Pennsylvania,S,Charcoal,Summer,4.0,Yes,2-Day Shipping,Yes,Yes,3,PayPal,Monthly
854,22,Female,T-shirt,Clothing,45,Washington,XL,Black,Summer,5.0,Yes,Free Shipping,No,No,25,Debit Card,Monthly
2191,65,Male,Skirt,Clothing,72,North Carolina,M,Turquoise,Fall,4.0,No,Express,Yes,Yes,21,Credit Card,Annually
2396,50,Female,Sandals,Footwear,23,Nevada,L,Gold,Winter,3.0,Yes,Standard,Yes,Yes,44,Credit Card,Weekly
3059,38,Male,Hat,Accessories,38,Alaska,S,Red,Winter,5.0,No,2-Day Shipping,Yes,Yes,38,PayPal,Weekly
1015,41,Male,Shoes,Footwear,30,California,L,Olive,Fall,4.0,No,Express,Yes,Yes,41,Gift Card,Weekly
2407,46,Male,Hoodie,Clothing,33,South Dakota,S,Teal,Winter,2.0,Yes,Express,Yes,Yes,32,Debit Card,Monthly
2806,30,Male,Pants,Clothing,23,Oklahoma,S,Pink,Spring,3.0,No,Express,Yes,Yes,27,Debit Card,Monthly
84,22,Female,Shoes,Footwear,33,Texas,S,Gold,Winter,5.0,No,Free Shipping,Yes,Yes,44,Debit Card,Weekly
1902,57,Female,Hoodie,Clothing,31,Utah,M,Peach,Summer,1.0,No,Standard,Yes,Yes,36,PayPal,Bi-Weekly
2897,65,Female,Hoodie,Clothing,54,Kansas,M,Teal,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Monthly
2776,45,Female,Jacket,Outerwear,33,Virginia,M,Beige,Fall,4.0,Yes,Free Shipping,Yes,Yes,39,Gift Card,Monthly
2898,24,Male,Blouse,Clothing,65,Massachusetts,S,Pink,Fall,5.0,No,Standard,Yes,Yes,39,PayPal,Weekly
1226,58,Female,Sandals,Footwear,36,South Dakota,XL,Peach,Fall,4.0,No,Next Day Air,Yes,Yes,35,Credit Card,Monthly
2640,50,Male,Socks,Clothing,99,Missouri,L,Yellow,Winter,5.0,Yes,Free Shipping,Yes,Yes,23,Credit Card,Monthly
3061,64,Male,Scarf,Accessories,83,Maine,S,Pink,Summer,5.0,No,Free Shipping,Yes,Yes,35,Credit Card,Weekly
3715,46,Female,T-shirt,Clothing,28,Illinois,L,Maroon,Fall,4.0,No,Free Shipping,No,No,28,Credit Card,Monthly
32,31,Male,Blouse,Clothing,34,New York,XL,Beige,Fall,5.0,Yes,Free Shipping,Yes,Yes,21,Credit Card,Bi-Weekly
2476,66,Male,Dress,Clothing,37,Kansas,L,Brown,Fall,1.0,No,Free Shipping,Yes,Yes,33,Debit Card,Monthly
449,49,Male,Sandals,Footwear,52,Kansas,L,Turquoise,Spring,5.0,No,Free Shipping,No,No,3,PayPal,Bi-Weekly
2670,30,Female,Gloves,Accessories,67,Texas,XL,Cyan,Winter,5.0,No,Free Shipping,Yes,Yes,28,Credit Card,Weekly
567,32,Male,Backpack,Accessories,100,California,S,Olive,Spring,5.0,Yes,Free Shipping,No,No,20,Apple Pay,Monthly
3738,28,Female,Socks,Clothing,69,Washington,S,Gold,Fall,4.0,No,Free Shipping,Yes,Yes,40,Apple Pay,Bi-Weekly
1646,68,Male,Coat,Outerwear,43,Iowa,L,Silver,Spring,5.0,No,Store Pickup,Yes,Yes,49,Credit Card,Monthly
2215,55,Male,Belt,Accessories,94,Maryland,XL,Red,Fall,5.0,Yes,Express,Yes,Yes,15,PayPal,Monthly
1972,70,Male,Handbag,Accessories,99,Massachusetts,L,Charcoal,Winter,5.0,No,Express,Yes,Yes,13,Gift Card,Monthly
2736,23,Male,Belt,Accessories,68,North Dakota,L,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,35,PayPal,Weekly
3127,24,Female,Hoodie,Clothing,44,California,M,Beige,Spring,5.0,No,Store Pickup,Yes,Yes,48,Debit Card,Monthly
1809,57,Male,Backpack,Accessories,54,Alaska,L,Pink,Summer,5.0,No,Express,Yes,Yes,45,Credit Card,Monthly
6,57,Male,Hoodie,Clothing,54,Oklahoma,S,Blue,Fall,4.0,Yes,Express,Yes,Yes,27,Debit Card,Weekly
312,30,Male,Shorts,Clothing,66,Hawaii,XL,Silver,Summer,5.0,No,2-Day Shipping,Yes,Yes,3,Debit Card,Bi-Weekly
579,69,Male,Coat,Outerwear,63,Arkansas,M,Cyan,Fall,4.0,No,2-Day Shipping,Yes,Yes,12,Debit Card,Monthly
1306,45,Male,Hoodie,Clothing,74,Utah,S,Gold,Summer,4.0,No,Free Shipping,Yes,Yes,4,Debit Card,Bi-Weekly
3737,67,Female,Backpack,Accessories,84,Washington,L,Red,Summer,5.0,Yes,Next Day Air,Yes,Yes,6,PayPal,Monthly
975,41,Male,T-shirt,Clothing,99,New Jersey,S,Olive,Fall,3.0,No,2-Day Shipping,Yes,Yes,11,Credit Card,Bi-Weekly
3093,70,Female,Backpack,Accessories,93,Delaware,S,White,Fall,3.0,No,Free Shipping,Yes,Yes,2,PayPal,Monthly
2049,40,Male,Sweater,Clothing,73,New Hampshire,S,Turquoise,Winter,5.0,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly
2503,51,Male,Handbag,Accessories,77,Connecticut,L,Silver,Fall,5.0,Yes,Express,Yes,Yes,9,Credit Card,Weekly
3054,26,Male,Jewelry,Accessories,29,Nevada,M,Yellow,Fall,5.0,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
1431,35,Male,Sandals,Footwear,60,California,S,Charcoal,Fall,2.0,No,Free Shipping,Yes,Yes,36,Debit Card,Monthly
759,41,Female,Pants,Clothing,81,New Jersey,L,Teal,Winter,5.0,No,Free Shipping,Yes,Yes,4,Debit Card,Monthly
635,52,Female,Scarf,Accessories,35,Missouri,L,Purple,Summer,5.0,No,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly
2867,39,Female,Blouse,Clothing,20,Colorado,M,Violet,Winter,5.0,No,2-Day Shipping,No,No,15,Credit Card,Annually
433,70,Female,Hoodie,Clothing,71,Delaware,S,Cyan,Summer,5.0,Yes,Free Shipping,Yes,Yes,10,PayPal,Annually
809,20,Female,Pants,Clothing,37,Illinois,S,Orange,Summer,4.0,Yes,Express,Yes,Yes,22,Credit Card,Bi-Weekly
1592,56,Male,Backpack,Accessories,46,Wisconsin,L,Magenta,Spring,3.0,Yes,Express,No,No,27,Debit Card,Monthly
2601,55,Male,Socks,Clothing,44,New York,S,Blue,Fall,4.0,Yes,Free Shipping,Yes,Yes,40,Debit Card,Monthly
1596,22,Female,Blouse,Clothing,79,New Mexico,XL,Black,Fall,3.0,Yes,Free Shipping,No,No,4,Credit Card,Monthly
3060,25,Male,Blouse,Clothing,41,Oregon,M,Purple,Spring,4.0,No,Standard,Yes,Yes,12,Debit Card,Weekly
3411,67,Male,Blouse,Clothing,27,Washington,L,Beige,Fall,1.0,No,Standard,No,No,4,Debit Card,Annually
741,36,Female,Handbag,Accessories,85,North Dakota,M,Magenta,Fall,5.0,No,Express,No,No,19,Credit Card,Monthly
1028,31,Female,Skirt,Clothing,70,Delaware,XL,Red,Winter,2.0,No,2-Day Shipping,No,No,38,PayPal,Bi-Weekly
457,59,Male,Coat,Outerwear,34,Kentucky,S,Pink,Spring,3.0,No,Free Shipping,Yes,Yes,23,Gift Card,Weekly
2937,66,Male,Coat,Outerwear,57,Arizona,S,Purple,Summer,3.0,No,Free Shipping,Yes,Yes,9,Debit Card,Weekly
2085,43,Female,Backpack,Accessories,84,Mississippi,XL,Magenta,Winter,4.0,Yes,Express,No,No,6,Credit Card,Weekly
2217,18,Male,Shorts,Clothing,36,South Dakota,S,Peach,Winter,4.0,No,Free Shipping,Yes,Yes,20,Credit Card,Monthly
2866,39,Male,Sandals,Footwear,29,Michigan,M,Gold,Fall,4.0,No,Free Shipping,Yes,Yes,43,PayPal,Annually
3836,29,Female,Shirt,Clothing,36,Wyoming,XL,Pink,Winter,4.0,No,2-Day Shipping,Yes,Yes,22,PayPal,Monthly
1146,62,Male,Sneakers,Footwear,94,South Carolina,S,Charcoal,Spring,2.0,No,Express,Yes,Yes,25,Debit Card,Monthly
1514,22,Female,Sunglasses,Accessories,76,California,M,Yellow,Summer,3.0,No,Standard,No,No,33,Credit Card,Monthly
596,38,Female,T-shirt,Clothing,38,Colorado,M,Black,Winter,4.0,No,Free Shipping,Yes,Yes,36,Debit Card,Monthly
373,39,Male,T-shirt,Clothing,48,Kansas,S,Brown,Winter,4.0,Yes,Express,Yes,Yes,33,PayPal,Weekly
2492,26,Female,Blouse,Clothing,59,Delaware,XL,Gray,Winter,2.0,No,Free Shipping,Yes,Yes,35,Credit Card,Weekly
2628,41,Male,Sneakers,Footwear,27,Arkansas,M,White,Spring,5.0,No,Free Shipping,No,No,48,Credit Card,Monthly
3273,30,Male,Jewelry,Accessories,40,Maryland,XL,Peach,Winter,2.0,No,Store Pickup,Yes,Yes,8,Debit Card,Bi-Weekly
1589,56,Male,Jewelry,Accessories,91,Arkansas,XL,Pink,Fall,1.0,No,2-Day Shipping,No,No,12,Credit Card,Bi-Weekly
1609,50,Female,Hat,Accessories,91,Colorado,M,Violet,Winter,2.0,No,Free Shipping,Yes,Yes,21,Debit Card,Monthly
2513,52,Male,Backpack,Accessories,73,Nevada,S,Blue,Summer,4.0,No,Free Shipping,Yes,Yes,47,Credit Card,Weekly
2714,65,Female,Dress,Clothing,26,Florida,L,Brown,Winter,2.0,Yes,Free Shipping,Yes,Yes,39,Apple Pay,Weekly
507,60,Female,Jewelry,Accessories,76,Connecticut,M,Gold,Winter,5.0,No,Express,Yes,Yes,11,Debit Card,Bi-Weekly
1878,51,Male,Blouse,Clothing,67,Oklahoma,M,Red,Summer,5.0,No,2-Day Shipping,Yes,Yes,26,Debit Card,Weekly
2224,55,Male,Socks,Clothing,43,Oregon,L,Gold,Summer,4.0,No,2-Day Shipping,Yes,Yes,29,Gift Card,Monthly
2988,33,Male,Belt,Accessories,66,Kentucky,XL,Turquoise,Winter,5.0,No,Express,Yes,Yes,31,Apple Pay,Bi-Weekly
3671,29,Male,Handbag,Accessories,81,South Carolina,S,Gold,Winter,4.0,No,Express,Yes,Yes,15,Credit Card,Annually
2880,25,Female,Pants,Clothing,59,Texas,S,Teal,Summer,3.0,No,Free Shipping,Yes,Yes,9,Credit Card,Monthly
3629,62,Female,Jeans,Clothing,45,Kentucky,L,Yellow,Winter,1.0,No,Free Shipping,Yes,Yes,11,Credit Card,Annually
78,38,Male,Boots,Footwear,41,Wisconsin,XL,Turquoise,Spring,3.0,Yes,Free Shipping,Yes,Yes,22,Credit Card,Monthly
986,44,Male,T-shirt,Clothing,64,Arizona,M,Purple,Winter,5.0,Yes,Standard,Yes,Yes,26,Gift Card,Monthly
3601,24,Male,Sneakers,Footwear,89,Delaware,M,Pink,Spring,3.0,No,Free Shipping,Yes,Yes,29,Debit Card,Monthly
841,38,Male,Pants,Clothing,35,Rhode Island,L,Indigo,Winter,2.0,No,Free Shipping,Yes,Yes,6,Credit Card,Monthly
538,53,Male,Shorts,Clothing,89,Utah,M,Gray,Winter,3.0,No,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
706,29,Female,Sweater,Clothing,97,Ohio,M,Orange,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Monthly
3299,56,Female,Shoes,Footwear,39,Iowa,L,Yellow,Summer,2.0,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Monthly
2477,21,Male,Sunglasses,Accessories,37,Washington,S,Maroon,Spring,4.0,No,Free Shipping,Yes,Yes,47,Debit Card,Monthly
151,35,Male,Sandals,Footwear,73,Hawaii,XL,Peach,Summer,4.0,No,Free Shipping,Yes,Yes,45,Debit Card,Weekly
1556,57,Female,Gloves,Accessories,94,Georgia,S,Charcoal,Spring,3.0,No,Express,Yes,Yes,49,PayPal,Bi-Weekly
1965,48,Male,Shirt,Clothing,30,Oklahoma,XL,Purple,Fall,3.0,No,Free Shipping,Yes,Yes,34,Debit Card,Monthly
3659,59,Female,Shirt,Clothing,53,Kansas,L,Cyan,Winter,4.0,No,Express,Yes,Yes,50,Credit Card,Monthly
